x,density
-1.22,0.6710335062254038
-1.21,0.6674533535714602
-1.2,0.6638663292655758
-1.19,0.6602791535640523
-1.18,0.6566984564745346
-1.17,0.6531307638452859
-1.16,0.6495824836380665
-1.15,0.6460598924280553
-1.14,0.6425691221750058
-1.13,0.6391161473105529
-1.12,0.6357067721870631
-1.11,0.6323466189334546
-1.1,0.6290411157633837
-1.09,0.6257954857806786
-1.08,0.6226147363261183
-1.07,0.6195036489085999
-1.06,0.6164667697622
-1.05,0.613508401068882
-1.04,0.6106325928844544
-1.03,0.60784313580292
-1.02,0.6051435543914645
-1.01,0.6025371014253958
-1.0,0.60002675294875
-0.99,0.5976152041827765
-0.98,0.5953048663005408
-0.97,0.5930978640817924
-0.96,0.5909960344580361
-0.95,0.5890009259532549
-0.94,0.5871137990213455
-0.93,0.5853356272767407
-0.92,0.5836670996101818
-0.91,0.5821086231770561
-0.9,0.5806603272413801
-0.89,0.5793220678541181
-0.88,0.5780934333404838
-0.87,0.576973750566846
-0.86,0.5759620919542463
-0.85,0.5750572832020856
-0.84,0.5742579116824013
-0.83,0.57356233546238
-0.82,0.5729686929103018
-0.81,0.5724749128380521
-0.8,0.5720787251315719
-0.79,0.5717776718193801
-0.78,0.5715691185282845
-0.77,0.5714502662749129
-0.76,0.5714181635414528
-0.75,0.5714697185842309
-0.74,0.5716017119242052
-0.73,0.571810808969387
-0.72,0.5720935727202501
-0.71,0.5724464765106565
-0.7,0.5728659167384379
-0.69,0.5733482255416387
-0.68,0.5738896833784103
-0.67,0.5744865314707224
-0.66,0.5751349840742526
-0.65,0.5758312405391489
-0.64,0.5765714971286735
-0.63,0.5773519585649952
-0.62,0.5781688492737542
-0.61,0.5790184243011428
-0.6,0.5798969798793592
-0.59,0.5808008636183423
-0.58,0.5817264843034411
-0.57,0.5826703212804603
-0.56,0.5836289334110168
-0.55,0.5845989675825389
-0.54,0.5855771667584676
-0.53,0.5865603775552434
-0.52,0.5875455573336286
-0.51,0.588529780792636
-0.5,0.5895102460550291
-0.49,0.5904842802338948
-0.48,0.5914493444703096
-0.47,0.592403038432511
-0.46,0.5933431042674309
-0.45,0.5942674299958673
-0.44,0.5951740523430559
-0.43,0.596061158996886
-0.42,0.5969270902866753
-0.41,0.5977703402761876
-0.4,0.5985895572654583
-0.39,0.5993835436970433
-0.38,0.6001512554637122
-0.37,0.6008918006159304
-0.36,0.6016044374693112
-0.35,0.6022885721141568
-0.34,0.6029437553312611
-0.33,0.6035696789207814
-0.32,0.6041661714533637
-0.31,0.6047331934557847
-0.3,0.6052708320462126
-0.29,0.605779295037576
-0.28,0.606258904530685
-0.27,0.6067100900223952
-0.26,0.6071333810574472
-0.25,0.6075293994563142
-0.24,0.6078988511548351
-0.23,0.6082425176949209
-0.22,0.6085612474090142
-0.21,0.6088559463441467
-0.2,0.6091275689745266
-0.19,0.6093771087542715
-0.18,0.6096055885644621
-0.17,0.6098140511106654
-0.16,0.6100035493290298
-0.15,0.6101751368601627
-0.14,0.6103298586510103
-0.13,0.6104687417453126
-0.12,0.6105927863230252
-0.11,0.6107029570486056
-0.1,0.610800174786741
-0.09,0.610885308742533
-0.08,0.6109591690808499
-0.07,0.611022500076839
-0.06,0.6110759738464147
-0.05,0.6111201847016825
-0.04,0.6111556441722668
-0.03,0.611182776728802
-0.02,0.6112019162400172
-0.01,0.6112133031894962
0.0,0.6112170826727552
0.01,0.6112133031894957
0.02,0.6112019162400163
0.03,0.6111827767288008
0.04,0.611155644172265
0.05,0.61112018470168
0.06,0.6110759738464115
0.07,0.6110225000768355
0.08,0.610959169080846
0.09,0.6108853087425286
0.1,0.6108001747867372
0.11,0.6107029570486007
0.12,0.6105927863230205
0.13,0.6104687417453069
0.14,0.6103298586510045
0.15,0.6101751368601562
0.16,0.6100035493290225
0.17,0.6098140511106579
0.18,0.6096055885644545
0.19,0.6093771087542629
0.2,0.6091275689745176
0.21,0.6088559463441378
0.22,0.6085612474090049
0.23,0.6082425176949111
0.24,0.6078988511548249
0.25,0.6075293994563038
0.26,0.6071333810574366
0.27,0.6067100900223845
0.28,0.6062589045306741
0.29,0.6057792950375643
0.3,0.6052708320462004
0.31,0.6047331934557724
0.32,0.6041661714533513
0.33,0.603569678920769
0.34,0.6029437553312483
0.35,0.6022885721141438
0.36,0.6016044374692981
0.37,0.6008918006159173
0.38,0.6001512554636985
0.39,0.5993835436970293
0.4,0.5985895572654445
0.41,0.5977703402761738
0.42,0.5969270902866616
0.43,0.5960611589968727
0.44,0.5951740523430421
0.45,0.5942674299958534
0.46,0.5933431042674165
0.47,0.5924030384324968
0.48,0.5914493444702953
0.49,0.5904842802338803
0.5,0.5895102460550151
0.51,0.588529780792622
0.52,0.5875455573336146
0.53,0.5865603775552289
0.54,0.5855771667584534
0.55,0.5845989675825243
0.56,0.5836289334110022
0.57,0.5826703212804462
0.58,0.5817264843034269
0.59,0.5808008636183283
0.6,0.5798969798793453
0.61,0.5790184243011285
0.62,0.5781688492737402
0.63,0.577351958564981
0.64,0.5765714971286597
0.65,0.5758312405391358
0.66,0.575134984074239
0.67,0.5744865314707093
0.68,0.573889683378397
0.69,0.5733482255416256
0.7,0.5728659167384247
0.71,0.5724464765106434
0.72,0.572093572720237
0.73,0.5718108089693745
0.74,0.5716017119241923
0.75,0.5714697185842186
0.76,0.5714181635414408
0.77,0.5714502662749011
0.78,0.5715691185282723
0.79,0.5717776718193684
0.8,0.5720787251315603
0.81,0.5724749128380408
0.82,0.5729686929102907
0.83,0.5735623354623689
0.84,0.5742579116823904
0.85,0.5750572832020747
0.86,0.5759620919542356
0.87,0.5769737505668358
0.88,0.5780934333404736
0.89,0.5793220678541079
0.9,0.5806603272413701
0.91,0.5821086231770464
0.92,0.5836670996101717
0.93,0.5853356272767313
0.94,0.5871137990213368
0.95,0.5890009259532463
0.96,0.5909960344580275
0.97,0.5930978640817842
0.98,0.5953048663005326
0.99,0.5976152041827685
1.0,0.6000267529487422
1.01,0.6025371014253883
1.02,0.6051435543914565
1.03,0.607843135802912
1.04,0.6106325928844464
1.05,0.6135084010688737
1.06,0.6164667697621921
1.07,0.6195036489085914
1.08,0.6226147363261105
1.09,0.6257954857806703
1.1,0.6290411157633757
1.11,0.6323466189334468
1.12,0.6357067721870557
1.13,0.6391161473105451
1.14,0.6425691221749985
1.15,0.646059892428048
1.16,0.6495824836380589
1.17,0.6531307638452788
1.18,0.6566984564745274
1.19,0.660279153564045
1.2,0.663866329265569
1.21,0.667453353571454
1.22,0.6710335062253971
1.23,0.6745999907746054
1.24,0.678145948722322
1.25,0.6816644737411949
1.26,0.6851486259093231
1.27,0.688591445932553
1.28,0.6919859693181055
1.29,0.6953252404663988
1.3,0.6986023266494986
1.31,0.7018103318463489
1.32,0.7049424104064825
1.33,0.707991780515476
1.34,0.7109517374368496
1.35,0.7138156665065296
1.36,0.7165770558571775
1.37,0.7192295088509162
1.38,0.7217667562000397
1.39,0.7241826677561828
1.4,0.7264712639493212
1.41,0.7286267268586915
1.42,0.7306434108983714
1.43,0.7325158531008124
1.44,0.7342387829822005
1.45,0.7358071319738175
1.46,0.737216042404184
1.47,0.7384608760169964
1.48,0.7395372220103515
1.49,0.7404409045831689
1.5,0.7411679899750967
1.51,0.7417147929867516
1.52,0.7420778829676649
1.53,0.742254089259956
1.54,0.7422405060864832
1.55,0.7420344968730658
1.56,0.7416336979953032
1.57,0.7410360219416082
1.58,0.7402396598852297
1.59,0.7392430836593946
1.6,0.7380450471311025
1.61,0.7366445869706569
1.62,0.73504102281577
1.63,0.7332339568307034
1.64,0.7312232726629297
1.65,0.7290091338016307
1.66,0.7265919813444388
1.67,0.7239725311808219
1.68,0.7211517706026452
1.69,0.7181309543545211
1.7,0.7149116001386284
1.71,0.7114954835907675
1.72,0.707884632746393
1.73,0.7040813220172826
1.74,0.7000880657013694
1.75,0.6959076110499498
1.76,0.6915429309180603
1.77,0.6869972160253215
1.78,0.6822738668557131
1.79,0.6773764852259563
1.8,0.6723088655530375
1.81,0.6670749858521152
1.82,0.6616789984966067
1.83,0.6561252207725624
1.84,0.650418125259505
1.85,0.6445623300698606
1.86,0.638562588978802
1.87,0.6324237814757905
1.88,0.6261509027685069
1.89,0.6197490537689373
1.9,0.6132234310904413
1.91,0.6065793170833529
1.92,0.5998220699355561
1.93,0.5929571138628771
1.94,0.5859899294127776
1.95,0.5789260439031899
1.96,0.5717710220167086
1.97,0.5645304565686695
1.98,0.5572099594660177
1.99,0.5498151528720155
2.0,0.5423516605903791
2.01,0.5348250996805527
2.02,0.5272410723144342
2.03,0.5196051578831918
2.04,0.511922905361402
2.05,0.5041998259344007
2.06,0.4964413858934015
2.07,0.4886529998017998
2.08,0.4808400239350218
2.09,0.4730077499953043
2.1,0.46516139910197996
2.11,0.4573061160571039
2.12,0.4494469638856515
2.13,0.4415889186490156
2.14,0.433736864530115
2.15,0.4258955891881584
2.16,0.4180697793808237
2.17,0.4102640168515329
2.18,0.4024827744793902
2.19,0.39473041268933573
2.2,0.3870111761201089
2.21,0.37932919054766223
2.22,0.37168846006174516
2.23,0.36409286449348927
2.24,0.3565461570919054
2.25,0.34905196244729086
2.26,0.34161377465961706
2.27,0.33423495574999684
2.28,0.32691873431334356
2.29,0.3196682044102845
2.3,0.31248632469631504
2.31,0.3053759177860418
2.32,0.298339669850169
2.33,0.2913801304426489
2.34,0.2844997125551148
2.35,0.27770069289536603
2.36,0.2709852123862939
2.37,0.26435527688115273
2.38,0.257812758090658
2.39,0.25135939471682056
2.4,0.24499679378792094
2.41,0.23872643218843317
2.42,0.23254965837716673
2.43,0.22646769428628646
2.44,0.22048163739331192
2.45,0.21459246295764528
2.46,0.2088010264126343
2.47,0.20310806590367275
2.48,0.19751420496239677
2.49,0.19201995530659313
2.5,0.18662571975510883
2.51,0.18133179524671705
2.52,0.17613837595170254
2.53,0.17104555646472094
2.54,0.16605333506743902
2.55,0.1611616170494217
2.56,0.15637021807580884
2.57,0.15167886759045585
2.58,0.14708721224343854
2.59,0.1425948193321006
2.6,0.13820118024518516
2.61,0.13390571390002975
2.62,0.12970777016325838
2.63,0.1256066332459943
2.64,0.12160152506515004
2.65,0.11769160856304228
2.66,0.11387599097818878
2.67,0.11015372706088318
2.68,0.10652382222781635
2.69,0.10298523565075744
2.7,0.09953688327500697
2.71,0.0961776407640643
2.72,0.0929063463676328
2.73,0.08972180371077708
2.74,0.08662278450267538
2.75,0.08360803116404232
2.76,0.08067625937284068
2.77,0.07782616052844822
2.78,0.07505640413490125
2.79,0.07236564010426041
2.8,0.06975250098151185
2.81,0.06721560409271338
2.82,0.064753553618348
2.83,0.06236494259403117
2.84,0.06004835484085675
2.85,0.057802366827728664
2.86,0.05562554946806685
2.87,0.05351646985323448
2.88,0.051473692924970234
2.89,0.04949578308899627
2.9,0.047581305771820494
2.91,0.0457288289225799
2.92,0.043936924461559904
2.93,0.04220416967680801
2.94,0.04052914857002175
2.95,0.03891045315264344
2.96,0.037346684692856034
2.97,0.0358364549139251
2.98,0.03437838714410345
2.99,0.032971117418094324
3.0,0.03161329552987063
3.01,0.030303586036467257
3.02,0.02904066921221288
3.03,0.027823241952747654
3.04,0.02665001862807426
3.05,0.025519731883840473
3.06,0.02443113339001829
3.07,0.023382994536159406
3.08,0.022374107072448496
3.09,0.02140328369585302
3.1,0.020469358580776878
3.11,0.019571187853765958
3.12,0.018707650011975836
3.13,0.0178776462853091
3.14,0.017080100942334805
3.15,0.01631396154034024
3.16,0.015578199120101952
3.17,0.014871808346223554
3.18,0.014193807594141948
3.19,0.01354323898516924
3.2,0.012919168371192561
3.21,0.012320685270908571
3.22,0.01174690275970864
3.23,0.011196957315558823
3.24,0.01067000862342552
3.25,0.010165239340988326
3.26,0.009681854828542199
3.27,0.009219082846131375
3.28,0.008776173221065537
3.29,0.008352397489048188
3.3,0.007947048512197664
3.31,0.007559440077256822
3.32,0.007188906477275379
3.33,0.006834802080002269
3.34,0.006496500886151527
3.35,0.006173396080599564
3.36,0.005864899579441128
3.37,0.005570441575672612
3.38,0.005289470086092555
3.39,0.005021450501806932
3.4,0.004765865144509938
3.41,0.0045222128304766435
3.42,0.004290008443961251
3.43,0.004068782521441269
3.44,0.003858080847892507
3.45,0.0036574640660208984
3.46,0.003466507299122429
3.47,0.0032847997879912054
3.48,0.003111944542054511
3.49,0.0029475580046824457
3.5,0.0027912697324035426
